feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
1.12,12.53,,0.6,0.75,0.99,329.56,43.13,294.8,69.88,0.91,10.23,11.23,13.55,91.1,1.92,0.87,0.0,8.07,60.52,1.0
-23.95,-93.35,-18.1,0.66,1.21,1.22,275.1,107.91,196.45,1.7,0.74,2.9,3.9,54.16,74.35,-22.24,2.14,0.0,59.03,126.77,1.0
2.7,5.61,,1.8,1.94,1.94,139.74,9.55,6.54,,51.85,107.7,2.08,20.0,51.85,5.21,,46.9,4.9,37.41,1.0
8.53,46.27,3.77,0.38,1.11,1.11,160.91,93.41,127.17,,81.55,442.13,5.42,20.59,81.55,14.9,1.79,0.0,5.33,44.98,1.0
4.56,98.51,2.03,0.31,0.84,1.05,162.1,82.12,152.82,31.23,0.95,20.58,21.58,13.96,95.37,4.79,,0.0,4.18,60.93,1.0
25.52,41.29,1.38,1.71,2.42,2.42,19.71,4.74,6.71,,0.38,0.62,1.62,136.58,38.21,70.78,3.74,0.0,6.01,74.35,1.0
6.46,10.42,2.24,0.2,1.62,1.94,126.19,47.12,33.77,11.06,0.38,0.61,1.61,29.97,37.98,28.23,1.45,0.0,5.82,57.08,1.0
8.86,9.62,24.18,12.28,12.7,12.7,993.71,32.24,77.38,,7.87,8.55,1.09,8.86,7.87,112.5,,0.0,0.0,0.0,1.0
7.85,50.27,3.18,0.31,1.15,1.17,147.53,103.09,117.04,2.46,84.38,540.19,6.4,17.57,84.38,9.57,10.83,4.17,3.94,41.06,1.0
3.62,19.39,1.61,0.14,0.54,0.82,162.07,51.79,129.62,36.16,0.81,4.36,5.36,15.34,81.34,7.78,0.56,0.0,3.7,44.08,1.0
0.12,22.18,0.05,0.16,0.23,1.01,144.72,9.61,142.34,110.24,0.99,180.59,181.59,0.12,99.45,0.12,,0.0,0.0,0.0,1.0
48.98,73.41,11.0,2.53,2.53,2.53,69.63,0.11,26.44,,0.33,0.5,1.5,156.45,33.28,160.51,3.98,0.14,24.14,60.38,1.0
6.95,10.83,5.17,0.24,2.79,2.79,271.03,245.2,96.05,,0.36,0.56,1.56,8.82,35.83,19.38,,0.0,1.39,17.16,1.0
-103.75,66.6,,0.0,0.0,0.0,,,,,2.56,-1.64,-0.64,-103.75,255.78,-11.5,-1.57,0.0,,0.0,1.0
8.29,-74.32,4.87,5.53,199.09,199.09,213.78,200.94,1.04,,1.11,-9.96,-8.96,8.29,111.15,7.46,71.76,0.0,0.0,0.0,1.0
22.21,37.85,23.31,1.23,1.23,2.24,381.98,0.14,153.61,155.44,0.41,0.7,1.7,27.39,41.12,58.2,6.79,0.0,4.01,10.7,1.0
2.32,3.34,,1.62,3.05,3.05,175.2,73.79,51.69,,0.31,0.44,1.44,15.67,30.55,30.48,8.59,0.0,4.74,46.32,1.0
17.74,72.18,,0.91,1.14,1.14,81.32,13.67,60.25,,0.75,3.07,4.07,23.34,75.43,28.27,1.65,0.0,0.91,12.38,1.0
8.65,85.33,0.88,0.04,1.11,1.11,37.03,35.28,32.91,,0.9,8.86,9.86,8.65,89.86,9.63,,0.0,0.0,0.0,1.0
45.4,61.36,,2.23,3.85,3.85,189.16,78.74,48.66,,26.01,35.15,1.35,45.4,26.01,174.56,,0.0,0.0,0.0,1.0
38.87,58.24,14.32,3.01,3.01,3.01,62.64,,44.12,,33.26,49.83,1.5,38.87,33.26,116.88,,0.0,0.0,0.0,1.0
19.98,-1667.45,,0.89,0.99,0.99,225.03,23.02,223.98,,100.92,-8420.28,-83.44,74.78,100.92,19.8,,0.0,24.96,51.26,1.0
16.14,18.89,5.08,6.96,6.96,6.96,114.67,,16.29,,0.15,0.17,1.17,101.51,14.55,110.9,,0.0,26.9,78.85,1.0
-35.36,-113.28,-71.85,0.49,0.53,0.53,739.66,20.16,503.19,,0.69,2.2,3.2,-25.96,68.79,-20.52,0.49,0.0,19.09,332.71,1.0
4.06,50.44,,0.25,1.0,1.0,284.44,193.04,258.65,0.12,0.92,11.44,12.44,4.06,91.96,8.38,1.02,0.0,0.0,0.0,1.0
31.43,32.61,100.0,26.5,27.5,27.5,1158.18,41.65,41.65,,0.04,0.04,1.04,31.43,3.64,864.29,,0.0,0.0,0.0,1.0
8.54,12.79,14.12,16.36,16.45,16.45,601.72,2.71,31.63,,0.33,0.5,1.5,24.6,33.19,37.09,7.46,18.14,26.55,48.8,1.0
1.73,8.62,1.49,0.01,0.61,0.63,314.82,111.97,152.65,3.71,72.85,364.07,5.0,17.27,72.85,8.91,0.5,19.15,9.0,51.55,1.0
3.3,29.15,1.5,0.55,0.93,0.95,164.84,54.53,109.97,3.42,0.89,7.83,8.83,13.51,88.67,8.01,0.7,20.67,4.62,71.05,1.0
14.75,26.48,2.29,0.02,0.54,2.69,56.43,10.86,20.72,44.61,0.44,0.79,1.79,65.16,44.27,33.33,,0.0,7.81,68.69,1.0
23.2,38.78,8.06,0.52,0.52,0.65,126.46,,50.21,6.47,0.4,0.67,1.67,79.93,40.19,69.25,0.81,0.0,19.71,80.24,1.0
2.17,2.36,,2.71,4.85,6.75,108.02,31.35,14.64,27.81,0.08,0.09,1.09,14.73,8.36,113.49,2.14,0.0,4.53,27.14,1.0
23.4,25.73,,11.02,11.02,11.02,202.54,,18.15,,0.09,0.1,1.1,34.79,9.06,258.28,,0.0,4.73,19.12,1.0
0.81,10.44,0.46,0.01,0.83,0.93,207.71,113.96,147.56,17.29,0.92,11.89,12.89,1.26,92.24,1.48,0.75,16.22,0.15,5.55,1.0
1.01,1.01,0.12,146.43,250.29,361.79,17.59,12.8,0.12,13.75,0.28,0.28,1.0,1.01,0.28,364.29,,0.0,0.0,0.0,1.0
-0.34,-10.18,,0.11,0.13,0.13,2740.99,68.2,2621.26,,0.97,29.25,30.25,-0.34,96.69,0.11,0.04,0.0,0.0,0.0,1.0
0.7,1.85,0.32,0.26,1.63,1.63,165.93,135.14,98.57,,0.62,1.64,2.64,33.72,62.07,5.6,21.34,0.0,10.65,60.81,1.0
11.78,25.0,5.17,1.05,1.9,1.9,159.94,71.18,83.11,,0.53,1.12,2.12,85.3,52.89,22.27,,0.0,25.65,65.16,1.0
21.16,24.7,,0.38,5.47,5.8,206.18,118.12,23.22,7.73,0.14,0.17,1.17,40.72,14.34,233.09,3.02,0.0,8.16,22.18,1.0
15.2,44.66,5.04,0.44,1.35,1.35,120.77,71.99,79.07,,0.66,1.94,2.94,52.79,65.95,42.98,3.17,0.0,12.47,61.9,1.0
19.36,32.12,9.26,0.51,2.1,2.31,174.09,76.3,49.9,10.5,0.4,0.66,1.66,28.11,39.73,58.69,2.15,0.0,2.96,16.51,1.0
9.73,30.39,6.18,1.15,1.29,1.47,231.15,20.94,155.44,28.68,67.99,212.44,3.12,9.73,67.99,14.31,,0.0,0.0,0.0,1.0
19.97,38.9,3.92,1.27,2.09,2.09,71.4,27.64,33.81,,48.67,94.8,1.95,57.45,48.67,41.03,,0.0,7.35,56.6,1.0
1.7,2.29,,1.36,2.65,2.65,236.35,52.32,27.89,,0.26,0.35,1.35,48.0,25.97,40.66,1.51,5.44,21.88,64.4,1.0
43.59,53.41,,1.12,5.44,5.44,202.38,159.07,36.81,,0.18,0.23,1.23,43.59,18.39,237.05,,0.0,0.0,0.0,1.0
6.51,18.82,4.46,0.11,1.44,1.47,249.21,204.49,158.78,4.38,0.65,1.89,2.89,23.51,65.4,12.87,6.48,0.0,8.43,43.6,1.0
0.12,60.42,6.16,0.11,0.12,0.12,19298.67,97.56,19049.87,,99.81,51869.01,519.69,0.12,99.81,2.31,0.0,0.0,0.0,0.0,1.0
62.58,93.23,,1.18,2.63,2.66,94.19,44.48,30.62,0.82,0.33,0.49,1.49,62.58,32.87,191.47,5.32,0.0,0.0,0.0,1.0
38.57,55.97,19.75,2.39,3.22,3.22,186.34,47.44,57.27,,31.08,45.09,1.45,38.57,31.08,124.12,,0.0,0.0,0.0,1.0
64.94,72.09,,10.09,10.09,10.09,9.24,,0.91,,9.92,11.01,1.11,146.04,9.92,654.97,,0.0,2.06,55.53,1.0
43.57,70.56,30.81,0.05,1.51,1.51,257.43,138.56,52.89,,0.38,0.62,1.62,63.85,38.25,113.91,1.44,16.44,14.34,24.71,1.0
9.08,48.4,4.36,0.43,1.17,1.17,174.71,102.69,140.14,,0.81,4.33,5.33,9.65,81.24,16.35,3.51,0.0,0.28,2.6,1.0
6.42,76.16,,1.06,12.17,12.46,1038.46,871.21,78.43,22.94,0.92,10.86,11.86,6.51,91.57,10.95,21.99,0.0,0.2,0.47,1.0
1.38,31.39,,1.02,1.02,1.03,23827.29,,22526.6,345.01,0.96,21.68,22.68,1.38,95.59,1.45,,0.0,0.0,0.0,1.0
28.95,31.8,,11.14,12.15,12.16,206.6,10.92,16.42,0.08,0.09,0.1,1.1,44.93,8.77,341.69,50.78,0.0,6.65,20.61,1.0
-1.04,-1.09,-0.19,22.48,22.62,22.62,41.91,0.42,2.9,,4.42,4.62,1.05,-1.04,4.42,-23.5,,0.0,0.0,0.0,1.0
59.78,71.9,77.95,1.38,5.93,5.93,135.62,360.0,79.15,,16.86,20.28,1.2,59.78,16.86,354.55,,0.0,0.0,0.0,1.0
-125.94,143.73,,0.09,0.25,0.25,,,,,1.88,-2.14,-1.14,-125.94,187.62,-66.46,-1.63,0.0,,0.0,1.0
5.88,6.47,2.39,7.08,7.08,10.99,48.25,,13.28,52.0,0.09,0.1,1.1,15.63,9.1,64.67,,0.0,3.95,53.9,1.0
28.33,836.71,,0.18,1.04,1.04,194.45,129.37,150.59,0.16,0.97,28.53,29.53,59.52,96.61,35.9,1.25,0.0,12.08,30.54,1.0
0.71,2.45,,0.06,1.8,1.8,118.93,88.17,51.12,0.47,0.46,1.59,3.46,59.77,45.9,8.12,1.4,0.0,13.32,62.69,1.0
3.35,11.43,17.33,0.16,0.25,0.26,1883.93,18.29,207.98,0.99,0.71,2.41,3.41,4.09,70.69,12.71,0.91,0.0,3.85,6.83,1.0
1.57,9.73,,0.19,0.26,0.54,126.39,6.54,100.99,28.04,0.84,5.19,6.21,12.66,83.6,7.17,0.33,0.0,2.63,34.75,1.0
8.34,10.84,7.34,0.8,3.57,3.61,320.29,23.17,66.85,2.94,0.23,0.3,1.3,26.68,23.02,43.09,3.45,0.0,12.01,52.28,1.0
17.49,18.85,,13.08,13.83,13.83,182.76,,13.07,,0.07,0.08,1.08,17.49,7.23,241.88,,0.0,0.0,0.0,1.0
-4.51,-180.99,-5.73,0.0,0.69,0.72,462.49,273.12,360.16,11.35,0.86,34.68,40.14,9.65,86.39,0.52,0.07,7.64,12.56,56.39,1.0
10.8,45.76,,0.06,1.21,1.21,143.35,119.57,104.53,0.06,0.76,3.23,4.24,45.3,76.22,19.78,2.36,0.0,10.14,47.2,1.0
15.07,30.14,,0.87,2.0,2.0,72.95,,36.07,,0.5,1.0,2.0,15.07,50.0,30.14,,0.0,0.0,,1.0
8.12,15.27,5.52,0.55,1.96,2.0,247.66,53.96,60.91,2.42,46.84,88.12,1.88,10.21,,,,,,,1.0
7.94,22.62,,0.84,1.05,1.09,261.68,35.2,165.79,6.61,0.65,1.85,2.85,24.64,64.9,13.86,1.19,0.0,8.4,42.16,1.0
22.27,23.9,76.59,10.42,14.69,14.69,312.95,360.0,84.29,,0.07,0.07,1.07,22.27,6.81,327.08,,0.0,0.0,0.0,1.0
0.19,2.43,0.18,-0.75,2.57,2.9,352.7,73.07,55.55,38.89,0.92,12.06,13.06,11.8,92.34,3.56,14.14,18.13,11.25,23.79,1.0
-10.29,-18.65,,0.2,0.2,0.46,220.61,0.12,93.77,24.44,0.45,0.81,1.81,-7.69,44.79,9.01,0.71,1.82,1.18,17.01,1.0
60.68,73.8,30.17,5.15,5.63,5.63,180.98,15.1,31.77,,17.77,21.61,1.22,60.68,17.77,341.47,,0.02,0.0,0.0,1.0
-3.48,-66.83,-6.66,0.34,0.36,0.97,651.38,10.53,494.73,303.3,0.95,18.18,19.18,14.33,94.79,6.88,0.9,0.0,25.4,51.41,1.0
0.39,2.77,,0.06,1.11,1.13,123.6,96.85,56.11,2.78,86.01,618.38,7.19,64.6,86.01,2.56,2.46,35.29,15.09,65.95,1.0
-2.24,-2.94,-0.44,2.08,4.19,4.19,50.77,35.81,16.96,,0.24,0.31,1.31,-2.24,23.85,-9.4,,0.0,0.0,0.0,1.0
-472.02,16689.29,,0.3,0.99,0.99,,,,,1.03,-36.36,-35.36,-74.14,102.83,-459.04,,0.0,,,1.0
1.85,4.4,1.12,0.86,1.45,1.74,219.59,69.6,102.96,34.36,0.58,1.38,2.38,32.55,57.97,8.0,8.37,8.24,12.99,54.68,1.0
1.57,9.17,1.64,0.05,1.21,1.21,380.82,359.99,312.12,,0.83,4.84,5.84,1.57,82.87,1.9,,0.0,0.0,0.0,1.0
-0.39,-0.6,-0.54,0.11,2.12,2.14,500.16,321.14,114.7,3.57,34.39,52.41,1.52,4.13,34.39,8.91,2.23,9.38,4.14,21.56,1.0
-9.31,-10.12,,12.38,12.38,12.38,,,,,0.08,0.09,1.09,-9.31,8.08,-115.21,,0.0,,,1.0
6.77,15.25,,1.98,2.13,2.13,301.2,17.97,80.75,,0.56,1.25,2.25,17.51,55.61,25.09,3.6,25.06,6.65,23.62,1.0
-11.55,-13.05,,8.68,8.68,8.68,,,,,0.12,0.13,1.13,-11.55,11.52,-100.21,,0.0,,0.0,1.0
8.56,27.89,5.59,1.95,1.97,2.11,237.47,2.42,96.67,13.31,0.69,2.26,3.26,17.87,69.29,13.18,4.36,25.99,4.45,35.08,1.0
41.89,47.5,46.28,8.46,8.46,8.46,402.17,,46.99,,11.81,13.4,1.13,65.67,11.81,354.55,,0.0,26.27,30.29,1.0
8.75,17.79,2.1,0.38,1.97,1.97,87.48,69.68,43.95,,0.51,1.03,2.03,92.09,50.79,17.23,,0.0,20.03,81.94,1.0
1.49,14.86,0.91,0.01,0.9,1.15,221.73,109.97,177.2,47.21,0.9,8.98,9.98,39.17,89.98,1.65,,6.1,16.69,69.94,1.0
30.18,37.28,,2.66,4.62,4.62,219.23,80.62,41.28,,0.19,0.24,1.24,30.18,19.04,158.54,6.68,0.0,0.0,0.0,1.0
13.09,24.18,10.23,1.84,2.11,2.11,284.53,31.88,117.84,,0.46,0.85,1.85,35.02,45.88,99.97,5.53,0.0,13.13,77.29,1.0
-0.54,-1.58,-0.42,0.15,1.52,1.52,285.7,254.14,185.97,,65.82,192.54,2.93,1.06,65.82,-0.82,,0.0,1.26,48.04,1.0
-0.97,-1.05,-0.48,9.25,13.89,13.89,178.85,59.13,12.73,,7.2,7.76,1.08,9.28,7.2,-13.54,,0.0,5.04,54.98,1.0
38.03,42.6,,7.41,9.32,9.32,235.57,147.3,77.11,,10.73,12.02,1.12,38.03,10.73,354.44,,0.0,0.0,0.0,1.0
17.02,18.62,11.55,11.31,11.65,11.65,247.04,6.04,20.94,,0.09,0.09,1.09,39.49,8.58,198.22,,0.01,15.25,46.72,1.0
2.49,4.77,1.69,0.28,1.76,2.11,247.24,154.58,98.48,36.25,0.48,0.91,1.91,21.97,47.77,11.95,5.27,2.2,9.46,52.0,1.0
1.64,4.03,0.47,0.52,0.52,1.47,84.59,-0.14,61.89,58.85,0.59,1.46,2.46,5.88,59.34,2.76,,0.0,0.91,23.66,1.0
5.09,12.85,1.96,1.34,1.41,1.79,139.81,5.74,77.37,28.94,0.6,1.52,2.52,34.81,60.37,8.43,,0.0,11.41,89.77,1.0
-4.81,-8.04,-0.92,2.65,2.65,2.65,69.64,,25.97,,0.4,0.67,1.67,285.79,40.16,-11.98,,0.0,50.53,79.25,1.0
-8.22,-8.6,,3.68,3.69,3.69,,,,,0.04,0.05,1.05,-8.22,4.49,-182.87,1.15,0.0,,0.0,1.0
-0.54,-11.07,-0.1,0.14,0.99,0.99,67.65,50.59,59.33,,0.95,19.63,20.63,-0.54,95.15,4.02,0.92,0.0,0.0,0.0,1.0
1.52,10.76,,0.01,1.21,1.21,350.51,342.06,284.23,,85.86,607.17,7.07,5.6,85.86,1.91,27.79,0.0,1.91,30.16,1.0
1.21,19.42,,0.43,0.64,0.94,221.37,44.48,173.92,61.51,0.94,15.04,16.04,21.25,93.76,4.13,0.56,13.97,8.99,52.97,1.0
15.46,16.24,22.63,4.46,13.84,13.84,532.76,237.08,25.29,,0.05,0.05,1.05,15.46,4.8,462.08,2.83,0.0,0.0,0.0,1.0
-0.71,-3.7,-0.45,0.44,1.12,1.12,234.64,121.87,179.32,0.06,0.81,4.24,5.24,93.27,80.92,9.8,1.57,0.0,43.53,69.68,1.0
11.53,19.45,5.43,0.84,1.27,1.27,171.39,29.29,68.98,,0.41,0.69,1.69,55.01,40.69,45.37,1.22,0.0,20.47,65.62,1.0
10.96,17.79,,1.93,2.6,2.6,421.92,100.61,160.26,,0.38,0.62,1.62,57.41,38.4,28.53,,0.0,39.83,54.41,1.0
0.96,9.4,,0.02,1.36,1.4,302.69,275.83,206.4,8.11,0.9,8.8,9.8,6.36,89.8,2.7,8.18,0.0,3.28,36.55,1.0
10.83,18.33,4.07,0.78,2.45,2.45,136.67,92.19,55.28,,0.41,0.69,1.69,54.11,40.9,26.49,,0.0,16.25,130.62,1.0
-5.87,-13.9,-2.44,0.94,1.73,1.73,113.88,68.55,86.41,,0.58,1.37,2.37,-5.87,57.75,-10.17,,0.0,0.0,0.0,1.0
-0.05,-1.41,,0.06,0.65,0.65,79.99,45.0,75.96,,96.19,2789.53,29.0,48.99,96.19,-0.05,,0.0,7.44,66.08,1.0
-4.47,-20.65,-0.88,0.66,1.04,1.04,71.94,20.91,55.75,,0.78,3.62,4.62,25.56,78.36,4.51,1.16,0.0,5.94,80.87,1.0
10.16,41.9,4.01,1.22,1.26,1.27,143.79,4.27,107.72,1.79,0.76,3.13,4.13,11.06,75.75,14.37,6.76,0.0,0.0,0.0,1.0
-0.63,-2.1,-0.31,0.26,1.42,1.43,178.76,142.53,123.54,1.92,0.7,2.32,3.32,-0.63,69.88,-0.9,,0.0,0.0,0.0,1.0
2.46,5.32,1.96,0.76,1.7,1.71,290.65,142.02,150.86,1.52,0.54,1.17,2.17,13.02,53.83,6.31,4.98,0.0,6.08,47.57,1.0
14.25,42.63,,0.35,0.72,0.72,60.74,29.93,79.55,,0.67,1.99,2.99,14.25,66.58,28.49,0.64,0.0,0.0,0.0,1.0
0.44,0.58,0.12,2.91,4.73,4.73,98.85,37.67,20.67,0.0,0.24,0.31,1.31,107.04,23.94,1.83,,0.0,28.95,89.29,1.0
3.62,13.87,1.68,0.76,0.76,0.76,169.33,,123.56,,0.74,2.83,3.83,9.2,73.89,20.46,0.59,0.0,2.6,40.66,1.0
2.04,4.94,0.86,0.29,1.27,1.37,153.54,56.2,38.78,6.5,0.56,1.35,2.42,38.56,55.67,8.57,1.28,21.6,10.74,59.13,1.0
7.47,37.77,,0.08,1.05,1.05,469.08,36.65,29.51,,0.8,4.06,5.06,8.0,80.23,35.06,1.01,13.35,0.0,0.0,1.0
10.57,56.53,3.42,0.03,1.09,1.13,117.8,97.63,70.97,3.67,81.21,434.26,5.35,13.0,81.21,14.62,2.1,18.91,0.53,9.11,1.0
0.03,0.54,,0.23,0.9,0.9,173.12,81.24,160.73,,0.94,16.93,17.93,106.63,94.42,5.88,0.38,0.0,36.46,72.16,1.0
3.87,13.12,,0.96,1.42,1.42,98.17,31.18,68.44,,0.7,2.39,3.39,7.81,70.5,5.49,,0.0,0.79,24.44,1.0
-0.41,-12.03,-0.61,0.26,0.65,0.92,534.35,201.33,495.01,138.3,0.97,28.13,29.13,-0.41,96.57,3.48,0.33,2.88,0.0,0.0,1.0
34.64,47.86,5.06,3.58,3.75,3.75,38.89,2.38,14.02,,0.28,0.38,1.38,34.64,27.62,125.41,,0.0,0.0,0.0,1.0
16.08,20.31,6.77,3.95,4.8,4.8,153.37,26.77,31.61,,0.21,0.26,1.26,16.08,20.84,77.14,,0.0,0.0,0.0,1.0
6.01,14.31,4.95,3.79,6.0,6.0,299.33,46.65,21.17,,0.58,1.38,2.38,41.3,57.98,49.78,1.56,0.0,29.02,46.36,1.0
0.69,1.06,1.78,-0.01,0.5,0.5,935.45,129.31,203.12,,0.35,0.53,1.53,2.42,34.73,12.25,0.76,5.6,3.29,10.19,1.0
20.55,22.71,13.55,4.4,4.61,4.9,239.96,3.12,14.61,4.21,0.1,0.11,1.11,30.92,9.52,299.87,1.34,0.0,4.95,9.07,1.0
-27.02,-28.3,-14.65,13.39,22.13,22.13,197.4,77.13,8.82,,0.05,0.05,1.05,42.69,4.52,-597.99,,0.0,37.8,107.31,1.0
0.25,-71.23,0.2,0.01,0.99,0.99,296.6,288.95,294.16,,1.0,-284.93,-283.93,0.54,100.35,0.55,-0.29,0.0,0.18,27.51,1.0
-0.83,0.4,,0.3,0.33,0.33,792.13,53.57,2405.95,,3.07,-1.48,-0.48,-0.83,307.1,103.35,,0.0,0.0,0.0,1.0
8.52,20.28,6.13,1.01,1.76,1.76,262.02,108.19,143.45,,0.58,1.38,2.38,19.31,58.01,18.69,17.14,0.0,7.77,42.31,1.0
3.46,25.46,1.27,0.03,1.08,1.08,133.77,119.92,104.11,,0.86,6.35,7.35,17.24,86.4,8.09,2.01,7.71,5.07,56.18,1.0
0.29,0.63,0.25,0.15,0.73,1.25,314.79,95.88,155.98,84.49,0.54,1.18,2.18,5.31,54.2,10.7,1.37,3.42,3.03,37.65,1.0
-20.55,136.39,-18.4,0.08,0.23,0.51,325.92,54.28,368.2,102.28,1.15,-7.64,-6.64,1.21,115.06,-15.21,-0.36,0.52,14.95,131.69,1.0
18.63,20.24,5.04,10.21,17.53,17.53,98.55,40.7,5.56,,0.08,0.09,1.09,18.63,7.95,234.21,,0.0,0.0,0.0,1.0
16.19,17.05,13.42,18.72,19.82,19.82,301.69,16.59,15.05,,0.05,0.05,1.05,16.19,5.05,320.83,,0.0,0.0,0.0,1.0
27.06,59.73,7.77,0.52,1.91,1.91,104.48,75.35,54.23,,0.55,1.21,2.21,92.28,54.7,49.48,,0.0,18.72,64.29,1.0
20.01,22.88,,7.92,7.98,7.98,1348.72,10.58,167.06,,0.13,0.14,1.14,20.01,12.52,159.77,,0.0,0.0,0.0,1.0
19.42,21.24,5.11,8.44,8.44,8.44,95.76,,8.13,,8.59,9.4,1.09,27.98,8.59,225.92,3.31,0.0,2.25,22.52,1.0
3.82,19.7,,0.05,1.04,1.04,240.35,186.0,128.89,0.0,0.81,4.16,5.16,8.65,80.61,10.41,1.1,24.92,2.36,26.61,1.0
18.96,21.08,26.15,10.56,11.82,12.0,502.14,48.69,38.78,7.19,0.09,0.11,1.11,43.11,9.46,206.6,14.37,0.0,24.01,35.96,1.0
10.08,45.43,,0.02,0.41,0.41,122.81,37.33,56.14,,0.78,3.51,4.51,13.71,77.81,39.77,0.37,31.57,0.68,6.53,1.0
19.73,48.23,14.98,1.01,1.35,1.35,276.25,35.73,105.36,,0.59,1.44,2.44,23.71,59.09,42.01,1.28,0.0,3.02,10.58,1.0
3.01,54.13,0.94,0.34,0.37,0.37,113.97,2.96,106.45,0.0,0.94,16.99,17.99,4.28,94.44,16.72,0.09,0.0,0.29,4.2,1.0
47.98,50.61,4.72,3.72,4.92,4.92,35.79,2.14,1.78,,0.05,0.05,1.05,87.98,5.2,1420.25,1.26,0.0,3.93,29.19,1.0
21.93,26.15,,5.43,5.64,6.24,324.97,10.76,51.52,30.68,0.16,0.19,1.19,97.75,16.13,135.96,,0.0,50.79,53.81,1.0
-1.25,-1.25,-109.5,0.41,1.0,1.0,31860.8,36.21,61.15,,0.0,0.0,1.0,-1.25,0.27,166.5,1.0,0.0,0.0,0.0,1.0
5.52,6.12,11.65,0.04,2.07,2.07,768.19,127.63,62.85,,0.1,0.11,1.11,13.99,9.78,121.87,1.09,0.0,17.88,39.0,1.0
11.82,29.18,4.16,0.8,1.68,1.68,122.75,66.07,75.35,,59.5,146.94,2.47,11.82,59.5,19.86,,0.0,0.0,0.0,1.0
10.25,18.78,,2.21,2.21,2.21,348.65,,156.07,,0.45,0.83,1.83,30.3,45.43,22.56,,0.0,13.99,40.46,1.0
9.03,11.04,,7.96,8.04,8.04,251.06,2.67,30.87,,0.18,0.22,1.22,78.34,18.25,49.49,,0.0,34.97,62.45,1.0
26.38,28.47,,8.39,13.59,13.59,950.04,360.0,69.12,,7.36,7.94,1.08,26.38,7.36,358.54,,0.0,0.0,0.0,1.0
20.37,21.85,12.23,14.82,14.82,14.82,218.55,,14.59,,0.07,0.07,1.07,20.37,6.75,301.91,,0.0,0.0,0.0,1.0
10.27,18.7,,0.73,-2.37,-2.37,31.36,-56.3,18.17,,0.45,0.82,1.82,27.14,45.08,27.58,0.27,0.0,1.18,33.01,1.0
1.99,4.42,2.84,0.01,1.28,1.28,518.26,358.19,281.57,,0.55,1.22,2.22,3.24,54.93,3.63,1.52,0.0,1.78,32.75,1.0
-22.17,-99.14,-5.19,1.15,1.29,1.29,85.23,8.9,7.41,,0.78,3.47,4.47,-22.17,77.64,0.38,,68.84,0.0,0.0,1.0
5.68,9.5,16.92,0.01,0.3,0.32,1084.15,124.72,430.89,7.62,40.19,67.19,1.67,10.64,40.19,16.81,0.68,0.0,14.76,35.66,1.0
-1.91,-2.63,-7.53,2.74,3.67,3.67,847.35,360.0,387.11,,27.28,37.52,1.38,-1.91,27.28,-7.0,,0.0,0.0,0.0,1.0
0.35,63.07,1.11,0.02,1.18,1.67,1165.98,558.69,479.99,234.37,99.45,18093.0,181.93,0.53,99.45,1.43,92.32,0.0,0.43,2.9,1.0
10.36,17.31,,2.45,2.49,2.49,1332.54,23.23,529.46,,40.17,67.15,1.67,10.36,40.17,25.78,,0.0,0.0,0.0,1.0
19.27,20.5,,16.68,16.68,16.68,962.78,,57.07,,0.06,0.06,1.06,19.27,5.99,321.52,,0.0,0.0,0.0,1.0
16.78,17.61,30.1,16.72,16.73,21.16,209.88,0.2,30.52,135.24,0.05,0.05,1.05,16.78,4.73,355.15,,0.0,0.0,0.0,1.0
26.49,52.29,5.54,1.33,1.87,1.87,76.06,2.48,37.11,,0.49,0.97,1.97,26.49,49.33,54.77,6.42,0.0,0.0,0.0,1.0
23.9,25.63,66.86,13.97,14.83,14.83,388.84,58.67,67.89,,0.07,0.07,1.07,23.9,6.74,354.53,,0.0,0.0,0.0,1.0
11.11,29.62,4.2,1.52,1.6,1.6,137.39,6.77,84.9,,0.62,1.67,2.67,11.72,62.48,17.79,,0.0,0.23,4.44,1.0
42.32,49.87,,6.43,6.46,6.46,155.64,0.79,23.32,,0.15,0.18,1.18,42.32,15.15,279.32,,0.0,0.0,0.0,1.0
8.84,25.01,,1.56,1.6,1.6,2279.7,11.14,148.97,,0.65,1.83,2.83,8.84,64.65,19.99,1.09,58.04,0.0,0.0,1.0
10.53,55.02,2.9,0.1,0.54,0.54,100.13,33.22,75.24,,0.77,4.02,5.23,134.38,76.84,23.0,0.34,0.0,25.09,61.96,1.0
0.83,0.89,1.12,14.0,14.0,14.0,282.23,,34.89,,0.07,0.08,1.08,30.52,7.14,11.6,,0.0,40.28,93.24,1.0
2.87,12.31,,0.05,0.56,0.81,99.94,37.2,73.59,19.05,0.77,3.29,4.29,42.54,76.68,6.47,0.62,0.0,8.12,62.8,1.0
2.01,22.77,0.43,0.15,0.97,0.97,76.89,57.13,69.32,,0.91,10.31,11.31,2.01,91.16,7.13,0.76,0.0,0.0,0.0,1.0
2.73,-33.46,1.34,0.02,0.92,0.92,179.26,173.3,191.74,0.0,1.08,-13.26,-12.26,2.73,108.15,2.52,,0.0,0.0,0.0,1.0
