feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
0.81,-3.19,0.26,0.06,0.27,0.29,116.51,28.93,141.53,3.32,1.25,-4.95,-3.95,19.8,125.32,1.24,-0.37,2.43,4.55,63.6,1.0
31.8,38.24,25.51,4.98,5.8,6.56,291.91,36.28,43.99,33.32,0.17,0.2,1.2,59.64,16.82,189.06,,0.0,22.32,39.62,1.0
11.08,15.62,6.52,2.47,3.52,3.52,214.34,59.92,57.27,,0.29,0.41,1.41,39.05,29.08,43.34,15.43,0.0,11.8,45.11,1.0
16.57,19.87,,6.03,6.03,6.03,239.93,,39.34,,0.17,0.2,1.2,27.97,16.63,99.66,,0.0,5.55,24.34,1.0
1.08,6.73,0.31,0.03,0.4,0.62,106.57,18.49,47.12,13.3,0.82,5.14,6.25,80.26,82.15,13.65,0.62,26.37,16.41,61.52,1.0
47.96,52.61,,10.35,11.31,11.31,283.8,23.75,24.82,,0.09,0.1,1.1,68.79,8.84,542.42,,0.0,12.04,20.49,1.0
15.23,15.91,20.31,22.6,23.29,23.29,485.49,14.15,20.62,,4.29,4.49,1.04,15.23,4.29,354.55,,0.0,0.0,0.0,1.0
40.75,46.8,8.84,6.92,7.74,7.74,78.96,8.2,10.09,,12.93,14.84,1.15,40.75,12.93,315.27,,0.0,0.0,0.0,1.0
23.01,69.57,20.01,1.5,1.49,1.49,86.96,-1.71,209.51,,66.93,202.36,3.02,23.01,66.93,34.38,,0.0,0.0,0.0,1.0
13.77,29.34,,0.82,1.13,1.13,111.1,17.94,57.91,,0.53,1.13,2.13,99.98,53.06,41.25,1.17,0.0,19.82,85.96,1.0
11.86,19.14,,0.82,1.91,2.63,2391.09,978.93,894.43,647.72,38.02,61.33,1.61,11.86,38.02,31.21,,0.19,0.0,0.0,1.0
1.53,8.31,0.55,0.24,0.5,1.33,130.97,20.52,35.75,64.02,0.82,4.42,5.42,66.14,81.56,7.19,1.07,32.33,16.44,58.52,1.0
6.7,23.47,2.52,0.0,1.4,1.4,136.78,134.94,96.65,,0.71,2.5,3.5,6.7,71.45,9.38,,0.0,0.0,0.0,1.0
0.09,0.35,0.13,0.74,1.2,1.2,528.5,105.53,226.66,,0.74,2.9,3.9,5.11,74.36,14.65,1.19,0.0,5.24,21.59,1.0
14.36,43.37,10.24,1.17,1.62,1.67,259.64,48.33,108.4,5.39,0.67,2.02,3.02,14.57,66.9,22.4,1.96,0.0,0.15,1.03,1.0
10.05,13.05,2.63,3.29,4.35,4.35,95.28,22.8,21.69,,23.01,29.89,1.3,10.05,23.01,43.68,,0.0,0.0,0.0,1.0
8.06,23.12,,0.38,0.92,1.54,66.24,22.9,42.66,26.25,0.65,1.87,2.87,8.06,65.13,12.38,,0.0,0.0,0.0,1.0
10.43,29.82,,0.07,1.11,1.25,241.48,142.32,137.37,18.88,0.65,1.85,2.86,52.73,64.54,24.85,1.37,0.0,20.18,56.26,1.0
2.6,2.91,6.86,8.4,8.76,8.76,959.73,35.87,54.69,,0.11,0.12,1.12,12.7,10.73,56.25,12.85,4.86,26.62,48.23,1.0
0.82,2.41,1.94,-0.07,0.47,0.48,862.59,217.42,57.03,2.66,0.66,1.94,2.94,19.12,66.02,10.74,0.64,40.4,30.0,44.85,1.0
17.05,39.4,11.4,0.36,0.83,0.83,243.38,64.78,8.88,,0.57,1.31,2.31,29.67,56.72,43.37,0.82,53.04,8.44,26.26,1.0
0.53,8.83,0.16,0.08,1.05,1.05,108.68,95.05,97.04,0.0,0.94,15.63,16.63,32.37,93.99,1.39,1.83,0.0,6.82,94.16,1.0
37.44,51.56,40.94,2.58,2.75,2.75,398.05,17.93,104.93,0.33,0.27,0.38,1.38,46.64,27.38,158.32,2.73,0.0,10.06,14.59,1.0
5.45,13.23,,9.87,24.38,24.38,2528.43,703.21,48.49,,0.59,1.43,2.43,5.45,58.86,11.57,1.86,0.0,0.0,0.0,1.0
4.18,12.44,2.43,0.24,0.67,0.87,211.34,57.87,135.73,26.86,0.66,1.97,2.97,60.92,66.37,14.89,0.78,0.0,24.33,62.22,1.0
12.02,24.64,11.66,0.83,1.86,1.86,353.3,182.49,100.98,,0.51,1.05,2.05,39.15,51.22,23.46,8.2,21.57,26.33,61.88,1.0
4.43,106.26,2.35,0.26,0.69,0.69,193.25,78.79,153.62,0.08,0.96,22.97,23.97,9.43,95.83,13.51,0.12,15.43,2.03,33.65,1.0
8.51,19.19,6.5,0.22,0.92,1.07,277.89,72.01,81.96,16.05,54.56,123.03,2.25,24.97,54.56,27.45,1.01,15.72,9.49,35.61,1.0
2.37,9.06,2.1,0.84,1.01,1.25,323.21,36.75,220.93,53.37,0.74,2.82,3.82,31.88,73.85,8.64,2.13,0.0,18.7,56.24,1.0
20.47,41.1,9.69,0.11,0.72,0.74,172.33,51.21,60.93,1.74,50.15,100.72,2.01,37.1,50.15,46.98,0.79,13.64,5.56,24.91,1.0
14.81,19.37,,14.3,15.7,15.7,342.04,17.66,12.58,,0.24,0.31,1.31,56.89,23.56,126.86,2.31,0.0,28.34,38.65,1.0
5.02,6.45,3.63,0.0,0.83,1.96,263.04,36.95,44.44,50.03,0.22,0.28,1.29,20.52,21.75,65.77,1.23,0.0,7.92,41.33,1.0
11.55,12.39,51.34,1.19,6.67,6.67,1440.2,581.34,106.18,,0.07,0.07,1.07,11.55,6.76,194.33,1.67,0.0,0.0,0.0,1.0
20.26,21.93,,11.99,13.14,13.14,645.59,55.94,48.58,,7.61,8.24,1.08,20.26,7.61,266.28,,0.0,0.0,0.0,1.0
-4.47,-187.44,,10.44,11.69,15.9,1521.2,68.88,55.49,234.07,0.98,40.89,41.89,-4.47,97.61,0.53,2.35,0.0,0.0,0.0,1.0
5.05,8.58,1.7,0.34,2.06,2.38,122.81,34.7,15.58,7.02,0.41,0.7,1.7,38.49,41.15,35.73,1.44,5.31,8.85,45.74,1.0
-4.5,-36.41,-5.59,0.0,0.18,0.28,452.04,49.95,216.95,28.65,68.24,552.06,8.09,2.21,68.24,4.34,0.18,13.67,5.92,103.29,1.0
22.15,30.0,30.75,3.74,3.82,3.82,505.19,11.06,130.66,,0.26,0.35,1.35,22.15,26.15,84.71,,0.0,0.0,0.0,1.0
4.89,8.1,2.55,0.02,0.83,1.44,189.8,42.19,55.34,33.69,0.39,0.65,1.66,30.25,39.37,24.05,1.14,0.0,9.36,52.38,1.0
-2.17,-56.45,-1.2,0.3,0.69,0.69,181.21,73.57,186.5,,0.96,25.0,26.0,14.1,96.15,-0.1,0.11,0.0,9.02,64.07,1.0
19.34,24.79,15.38,0.19,2.44,3.41,289.41,125.05,55.71,54.39,0.2,0.26,1.28,49.85,20.45,110.02,2.43,0.0,17.02,37.36,1.0
15.07,75.46,4.94,0.42,0.61,1.09,119.22,18.15,94.3,45.6,0.8,4.01,5.01,29.25,80.03,24.04,1.6,0.0,4.65,40.06,1.0
-9.4,-9.4,-4.11,,,,133.34,55.31,,0.55,,,1.0,-9.4,0.0,,2.12,0.0,0.0,0.0,1.0
-0.09,-0.36,-0.04,0.11,0.66,1.44,183.2,58.85,117.37,91.71,0.76,3.18,4.18,35.32,76.04,0.4,22.36,0.0,12.05,63.28,1.0
20.51,27.45,8.72,4.42,4.82,4.82,133.12,12.85,31.76,,25.3,33.87,1.34,20.51,25.3,81.06,,0.0,0.0,0.0,1.0
12.49,34.78,9.68,1.44,1.59,1.68,282.33,22.95,92.86,14.82,64.1,178.56,2.79,21.31,64.1,23.23,8.09,23.05,6.85,32.14,1.0
15.03,15.69,24.47,23.5,23.62,23.62,592.63,2.99,24.81,,0.04,0.04,1.04,15.03,4.23,355.02,,0.0,0.0,0.0,1.0
19.87,19.87,19.87,,,,364.0,,,360.0,,,1.0,19.87,0.0,,,0.0,0.0,,1.0
33.14,55.35,13.8,2.18,2.31,2.32,151.63,7.12,55.5,0.24,0.4,0.67,1.67,53.39,40.13,94.47,4.19,0.0,8.44,28.45,1.0
2.42,5.42,2.1,0.0,0.45,1.2,316.98,31.64,47.38,53.13,0.55,1.24,2.24,14.18,55.36,11.38,1.06,35.62,7.19,42.11,1.0
38.82,90.09,21.69,0.27,1.25,1.25,203.33,59.71,61.06,0.1,0.57,1.32,2.32,38.82,56.9,88.36,1.11,26.04,0.0,0.0,1.0
24.12,38.46,8.06,2.46,2.68,2.68,121.66,10.01,44.88,,0.37,0.59,1.59,24.12,37.3,64.66,,0.0,0.0,0.0,1.0
6.3,24.36,,1.09,2.13,2.13,302.05,90.14,52.43,,0.74,2.87,3.87,23.62,74.14,11.21,1.84,11.56,10.71,44.29,1.0
17.16,20.77,6.63,3.06,5.79,5.79,140.64,65.62,24.0,,0.17,0.21,1.21,189.86,17.38,172.41,,0.0,66.73,80.89,1.0
6.39,11.7,1.91,0.08,2.42,2.42,108.85,104.11,44.49,,0.45,0.83,1.83,255.03,45.43,14.06,,0.0,74.35,110.25,1.0
4.42,7.83,2.42,0.83,1.61,1.74,199.22,58.61,75.36,9.59,0.42,0.74,1.77,59.82,41.64,44.07,1.76,0.0,21.81,53.37,1.0
3.06,11.44,2.16,0.2,0.39,0.98,257.22,13.44,69.45,41.83,0.59,2.22,3.74,47.57,59.36,16.47,0.73,0.65,22.25,57.29,1.0
24.83,66.51,9.16,0.0,0.59,0.92,134.21,43.77,76.95,25.83,62.67,167.85,2.68,67.71,62.67,43.64,1.11,0.0,11.31,39.3,1.0
2.22,4.22,1.16,0.55,0.92,1.25,189.78,27.44,70.74,23.75,0.47,0.9,1.9,47.06,47.25,29.08,1.18,1.47,16.63,51.16,1.0
13.53,25.68,8.07,0.38,2.14,2.9,217.05,107.1,61.56,49.7,0.47,0.89,1.9,47.41,47.12,33.27,4.7,1.83,16.1,48.73,1.0
17.67,93.97,5.53,0.21,1.11,1.14,113.83,82.29,69.91,2.87,0.81,4.32,5.32,61.11,81.18,27.88,2.63,18.93,9.91,43.74,1.0
11.38,11.89,24.05,21.88,22.55,22.58,769.39,19.33,28.72,0.74,0.04,0.05,1.05,19.45,4.31,263.88,6.5,0.0,17.06,36.14,1.0
17.0,-28.75,8.84,0.09,0.12,0.18,189.23,9.53,228.69,18.29,159.13,-269.12,-1.69,42.93,159.13,15.53,-0.81,33.68,10.02,27.96,1.0
17.95,20.95,28.94,6.63,6.63,6.99,586.91,,83.01,30.19,0.14,0.17,1.17,21.03,14.3,125.53,,0.0,4.96,11.14,1.0
26.79,39.27,21.19,2.55,3.15,3.15,287.94,53.2,90.52,,31.79,46.6,1.47,26.79,31.79,84.28,,0.0,0.0,0.0,1.0
0.6,4.78,0.73,0.02,0.21,1.14,444.88,69.98,384.94,360.14,0.87,6.99,7.99,7.35,87.49,1.42,107.85,0.0,5.79,56.17,1.0
4.28,20.57,2.41,0.03,0.83,0.9,205.18,97.46,99.0,9.75,0.79,3.78,4.8,11.98,78.75,9.85,0.75,24.63,3.17,34.9,1.0
-9.47,-567.83,-11.46,0.01,0.25,0.7,440.41,12.28,51.97,23.45,0.98,58.96,59.96,11.69,98.33,3.15,0.95,0.0,18.5,54.07,1.0
5.34,7.38,9.51,3.64,3.8,3.8,648.72,26.48,168.87,,0.28,0.38,1.38,14.48,27.64,19.31,,0.0,11.76,38.18,1.0
10.99,45.25,,1.94,2.1,2.44,141.52,7.85,48.4,16.51,75.72,311.78,4.12,10.99,75.72,23.59,4.35,40.51,0.0,0.0,1.0
23.16,27.96,9.49,2.89,2.95,5.82,149.16,1.7,25.33,72.72,0.17,0.21,1.21,29.91,17.17,134.88,,0.0,2.77,16.79,1.0
55.0,73.71,26.7,2.59,3.69,3.95,107.76,48.6,44.25,11.54,25.37,34.0,1.34,68.96,25.37,216.76,,0.0,6.78,17.71,1.0
11.09,15.18,5.21,0.67,16.12,16.12,170.92,85.16,5.51,,0.27,0.37,1.37,65.65,26.97,41.1,2.04,0.0,25.62,78.94,1.0
-3.13,-3.36,,9.62,14.53,14.53,1057.88,353.55,72.0,,6.88,7.39,1.07,-3.13,6.88,-45.42,,0.0,0.0,0.0,1.0
-0.05,-1.07,-0.03,0.17,1.08,1.08,177.5,148.36,162.04,,0.95,19.35,20.35,112.44,95.09,-0.06,,0.0,54.86,99.62,1.0
-0.35,-0.49,-0.13,0.3,1.79,5.18,138.22,25.32,16.92,57.29,0.28,0.39,1.39,24.16,27.93,42.88,2.02,0.0,6.64,45.86,1.0
10.18,10.89,,15.55,15.55,15.55,131.28,,8.35,,6.43,6.87,1.07,10.18,6.43,158.33,,0.0,0.0,0.0,1.0
1.53,11.59,0.88,0.89,1.05,1.07,209.11,28.53,173.81,3.53,0.87,6.58,7.58,20.26,86.81,5.99,1.54,0.0,8.25,55.95,1.0
0.09,0.64,0.03,0.06,0.24,0.86,141.35,16.73,86.59,59.83,0.85,6.09,7.15,98.41,85.15,5.21,0.73,7.0,27.92,68.35,1.0
-1.57,-13.43,-1.89,0.06,0.29,0.65,438.45,47.24,178.53,76.91,88.33,757.21,8.57,5.34,88.33,4.5,0.45,21.68,6.14,56.35,1.0
6.1,9.26,11.25,4.15,4.33,4.33,671.68,20.66,115.62,,34.17,51.9,1.52,6.1,34.17,42.81,3.34,0.0,0.0,0.0,1.0
25.44,34.69,14.95,0.49,3.75,3.75,97.58,183.79,56.45,,0.27,0.36,1.36,25.44,26.67,95.37,,0.0,0.0,0.0,1.0
11.86,17.9,,0.47,2.85,2.85,132.92,104.02,43.66,,0.34,0.51,1.51,43.61,33.74,35.15,12.69,0.0,8.24,49.51,1.0
1.42,4.49,2.81,0.05,0.2,0.3,721.7,68.4,458.86,45.72,0.68,2.16,3.16,32.17,68.36,6.08,0.4,2.25,41.13,57.55,1.0
9.64,2026.32,3.34,0.01,0.5,0.78,126.24,20.08,46.11,24.44,1.0,209.1,210.1,154.5,99.52,20.04,0.27,34.79,34.73,59.58,1.0
6.08,6.87,2.96,5.48,7.06,7.06,177.54,31.73,20.18,,0.12,0.13,1.13,6.08,11.5,171.72,4.68,0.0,0.0,0.0,1.0
9.77,19.92,,0.52,1.26,1.94,53.62,,26.21,17.92,0.51,1.04,2.04,336.46,50.96,26.0,15.5,0.0,34.78,71.65,1.0
-43.61,198.02,-12.06,0.31,0.84,0.84,100.64,61.32,71.35,,1.22,-5.54,-4.54,276.89,122.03,-22.54,-8.26,44.16,88.61,104.63,1.0
-14.24,-305.4,-21.03,0.06,0.13,0.16,537.79,35.21,498.16,14.69,0.95,20.42,21.45,4.02,95.21,0.86,0.06,0.0,19.8,67.27,1.0
5.95,13.89,2.75,0.24,0.71,1.74,168.59,32.85,41.17,71.72,0.56,1.32,2.34,69.28,56.45,21.6,2.05,29.71,19.95,60.61,1.0
12.12,32.63,14.12,0.29,0.61,0.61,423.91,83.33,262.34,,0.63,1.69,2.69,34.61,62.66,35.25,0.67,0.0,18.47,29.91,1.0
17.24,56.89,7.04,0.13,1.19,1.32,148.64,,88.03,13.1,69.7,230.07,3.3,50.34,69.7,35.73,2.58,6.88,9.88,27.7,1.0
-70.08,-242.62,-4.72,0.17,0.23,1.41,24.52,0.93,17.25,20.35,0.71,2.46,3.46,-70.08,71.11,-98.55,,0.0,0.0,0.0,1.0
4.39,86.65,2.52,0.02,0.17,1.6,208.92,14.65,88.55,169.97,0.95,18.74,19.74,17.9,94.93,7.99,4.4,17.65,5.49,40.08,1.0
-3.06,4.29,-5.41,0.22,0.22,0.65,644.04,,982.53,422.98,1.71,-2.4,-1.4,-3.06,171.24,-1.79,,0.0,0.0,0.0,1.0
49.14,82.65,34.24,1.16,1.59,1.72,253.68,36.66,85.57,11.29,0.41,0.68,1.68,49.15,40.55,198.3,1.6,0.0,0.0,0.0,1.0
17.43,23.78,,3.59,5.37,5.37,188.89,61.97,34.76,,0.27,0.36,1.36,132.22,26.69,65.3,,0.0,45.47,63.67,1.0
22.24,94.47,17.4,0.06,0.89,0.92,284.8,179.75,215.36,7.25,0.76,3.25,4.25,47.02,76.46,37.7,0.8,0.0,19.39,40.8,1.0
0.33,0.42,0.8,0.11,4.2,4.66,891.83,290.58,33.0,32.91,0.22,0.29,1.29,3.35,22.47,11.54,1.47,18.37,7.42,36.14,1.0
3.93,15.23,1.11,0.31,1.15,1.18,103.13,61.93,73.74,1.72,74.19,287.44,3.87,46.41,74.19,17.71,1.81,0.0,8.41,51.47,1.0
7.95,8.14,24.31,38.28,43.87,43.87,678.79,140.09,25.09,,0.02,0.02,1.02,7.95,2.28,348.82,,0.0,0.0,0.0,1.0
19.78,36.69,14.65,0.84,1.1,1.22,269.49,32.31,122.8,13.71,0.46,0.85,1.85,39.76,46.07,66.73,1.23,0.0,14.79,33.94,1.0
23.65,61.98,4.15,0.36,0.54,1.58,63.81,6.95,38.94,40.42,0.62,1.62,2.62,55.38,61.84,38.25,,0.0,3.77,35.65,1.0
5.81,31.81,3.48,0.35,1.06,1.06,217.91,126.27,176.16,,81.74,447.61,5.48,20.9,81.74,10.31,1.38,0.0,9.04,57.95,1.0
0.52,2.25,0.28,0.01,0.11,0.85,191.5,9.32,82.75,67.33,0.77,3.3,4.3,14.67,76.75,15.96,0.89,20.21,5.39,32.54,1.0
45.14,55.33,18.23,2.6,4.27,4.27,147.05,44.39,26.67,,0.18,0.23,1.23,46.95,18.41,270.62,3.77,0.0,0.54,3.01,1.0
-26.56,-207.55,,0.61,1.13,1.13,,,,,0.87,6.81,7.81,-26.56,87.2,-30.46,7.43,0.0,,0.0,1.0
-1.39,-2.93,,0.62,1.65,1.68,176.06,79.79,49.64,2.05,0.53,1.11,2.11,4.61,52.52,24.32,2.22,16.11,2.22,19.09,1.0
6.62,12.24,3.26,1.47,1.9,1.9,179.47,34.9,81.52,,0.46,0.85,1.85,6.62,45.93,47.17,4.62,0.0,0.0,0.0,1.0
7.3,21.97,5.84,0.72,1.59,1.6,291.26,70.91,81.56,0.67,0.48,1.44,3.01,17.89,47.78,45.58,0.97,0.0,5.94,23.9,1.0
45.59,73.21,41.27,0.98,1.98,1.98,329.47,122.74,122.61,,0.38,0.61,1.61,59.04,37.72,122.31,2.45,0.0,12.17,18.8,1.0
41.98,97.85,22.5,0.93,1.73,1.73,195.09,72.69,91.77,,0.57,1.33,2.33,121.35,57.09,77.27,2.84,4.9,30.47,41.29,1.0
24.72,30.4,,4.3,5.33,5.33,125.39,23.72,23.15,,0.19,0.23,1.23,71.75,18.67,132.4,,0.0,1.98,15.55,1.0
-0.52,-0.62,-0.65,5.75,5.75,7.54,418.08,,59.79,106.56,0.17,0.21,1.21,-0.52,17.07,-3.03,,0.0,0.0,0.0,1.0
17.93,32.44,6.13,0.72,2.24,2.24,124.36,83.27,54.99,,0.45,0.81,1.81,17.93,44.71,40.11,,0.0,0.0,0.0,1.0
9.22,13.9,11.1,0.05,1.95,3.14,438.29,56.76,31.84,65.88,0.32,0.49,1.51,23.22,32.45,50.43,1.42,20.94,11.41,28.56,1.0
19.2,75.16,6.28,1.01,1.51,1.53,119.07,10.45,20.7,0.46,0.74,2.91,3.91,19.2,74.45,34.62,1.14,0.0,0.0,0.0,1.0
6.17,6.65,23.03,10.34,13.87,13.87,1358.8,,96.89,,0.07,0.08,1.08,10.09,7.21,85.57,,0.0,14.63,20.36,1.0
10.38,25.52,4.88,0.09,0.69,1.17,171.01,52.63,62.01,41.22,59.3,145.73,2.46,37.61,59.3,24.08,1.24,15.84,9.37,42.84,1.0
14.06,16.42,5.92,7.28,7.28,7.28,153.26,,20.83,,0.14,0.17,1.17,20.98,14.34,98.06,,0.0,2.91,22.49,1.0
-0.67,-0.85,-0.33,3.78,4.81,4.81,57.12,37.45,36.55,,0.21,0.26,1.26,-0.67,20.8,-3.23,,0.0,0.0,0.0,1.0
41.3,42.44,20.88,30.4,37.39,37.42,184.01,33.98,4.86,0.13,0.03,0.03,1.03,47.46,2.67,1545.33,,0.0,3.11,10.14,1.0
27.62,44.56,11.36,0.11,2.24,2.28,149.71,114.98,54.02,2.22,0.38,0.61,1.61,72.15,38.03,78.74,3.66,0.0,18.32,52.12,1.0
-0.24,-0.24,,45.64,65.09,65.09,2855.37,226.4,11.64,,0.02,0.02,1.02,0.45,1.88,566.27,1.36,0.0,0.0,0.0,1.0
4.34,3.07,1.39,-0.75,-1.06,-1.25,116.21,22.8,-73.55,14.45,-0.63,-0.44,0.71,4.34,-62.79,-8.9,8.81,0.0,0.0,0.0,1.0
1.35,21.72,1.23,0.05,0.13,0.87,333.1,21.19,267.31,196.41,0.94,15.13,16.13,16.11,93.8,3.57,0.63,12.38,9.57,53.18,1.0
8.07,17.88,3.22,1.53,1.88,1.88,145.22,26.92,76.5,,0.55,1.22,2.22,54.92,54.89,14.7,,0.0,18.69,124.77,1.0
0.57,2.23,3.09,0.19,0.23,1.25,1984.97,49.6,1345.31,1389.85,74.59,293.48,3.93,1.86,74.59,2.58,2.3,1.06,5.54,29.6,1.0
22.12,39.87,31.68,2.25,2.25,2.25,521.32,,229.25,,0.45,0.8,1.8,34.85,44.51,49.7,,0.0,18.23,28.43,1.0
8.08,92.41,,0.03,0.88,0.88,266.16,203.04,239.99,0.11,0.91,10.43,11.43,14.86,91.25,12.72,0.44,0.0,3.66,22.85,1.0
3.51,4.12,1.94,6.24,6.52,6.52,201.01,8.0,28.98,,0.15,0.17,1.17,4.66,14.81,91.33,17.08,0.0,0.63,4.96,1.0
5.37,13.96,,0.12,1.12,1.21,232.09,137.81,91.51,12.09,0.62,1.6,2.6,30.59,61.53,11.66,1.45,20.51,11.51,54.27,1.0
-1.7,-10.74,-0.51,0.3,0.81,1.06,109.2,46.62,90.95,22.67,0.84,5.33,6.33,17.47,84.21,1.06,1.52,0.0,5.75,99.61,1.0
12.24,37.12,12.59,0.0,0.46,0.61,374.46,58.09,181.57,27.4,66.09,200.43,3.03,22.65,66.09,29.26,0.52,0.0,7.16,19.32,1.0
4.41,22.32,6.18,0.21,1.25,1.25,183.77,420.39,405.3,,0.8,4.07,5.07,4.41,80.26,5.49,,0.0,0.0,0.0,1.0
1.26,8.32,2.01,0.02,0.66,0.81,579.54,148.26,80.9,34.42,0.71,4.67,6.59,22.54,70.79,14.8,0.67,47.48,25.14,49.18,1.0
4.6,13.49,3.78,0.04,0.11,0.11,299.05,13.72,96.03,,65.88,193.06,2.93,17.19,65.88,9.69,0.37,33.41,7.36,38.54,1.0
4.8,14.77,1.39,0.84,1.88,1.88,105.33,39.67,38.46,0.18,67.53,207.94,3.08,62.89,67.53,26.44,2.06,21.96,16.81,67.03,1.0
-4.93,-65.55,,0.56,0.99,1.09,72.75,23.51,55.02,5.75,0.92,12.28,13.28,441.75,92.47,3.23,0.65,0.0,64.34,73.34,1.0
52.66,97.54,27.62,0.94,1.77,1.77,190.94,72.0,86.74,,0.46,0.85,1.85,57.16,46.01,132.69,2.91,0.0,1.66,3.89,1.0
3.56,47.21,3.86,0.32,0.39,1.08,394.59,25.54,360.81,248.38,0.92,12.25,13.25,3.56,92.45,3.85,,0.0,0.0,0.0,1.0
19.42,23.71,8.64,1.89,3.36,4.95,161.99,38.61,26.37,41.91,0.18,0.22,1.22,59.76,18.02,121.89,4.63,0.0,12.83,42.19,1.0
6.6,7.99,6.34,2.54,2.54,2.54,349.77,,59.92,,0.17,0.21,1.21,12.54,17.34,93.21,1.48,0.0,5.71,24.1,1.0
2.67,8.19,1.91,0.17,0.92,1.19,259.95,88.77,118.81,31.57,0.67,2.07,3.07,17.73,67.39,23.54,1.2,0.0,8.24,35.56,1.0
5.88,52.47,14.35,0.06,1.55,1.63,888.8,368.55,94.86,21.11,88.8,792.67,8.93,9.55,88.8,11.38,0.95,18.51,6.31,17.26,1.0
30.07,67.71,4.55,0.67,1.28,1.78,55.09,17.14,30.28,15.16,0.56,1.25,2.25,30.07,55.58,54.11,,0.0,0.0,0.0,1.0
0.69,2.31,0.95,0.15,0.61,1.32,504.16,67.2,146.82,103.55,0.69,2.34,3.37,16.17,69.46,10.49,1.13,0.0,15.47,46.67,1.0
78.96,88.37,32.33,4.41,9.39,9.39,149.03,78.15,15.69,,0.11,0.12,1.12,146.16,10.64,741.81,,0.0,27.51,39.26,1.0
0.63,0.87,0.71,1.59,3.75,3.8,410.15,219.12,58.21,5.54,0.27,0.37,1.37,48.94,26.93,5.41,16.27,10.69,38.16,69.83,1.0
1.13,7.32,4.3,0.05,0.07,0.07,1389.61,25.48,1162.22,,0.85,5.5,6.5,15.77,84.62,7.94,0.16,0.0,55.89,63.4,1.0
20.91,67.4,16.94,0.65,2.42,2.42,294.79,56.0,30.83,,0.56,1.81,3.22,49.61,56.04,46.07,1.05,0.31,16.97,34.38,1.0
17.9,21.28,12.97,3.52,5.11,5.13,263.76,61.01,38.32,0.59,0.16,0.19,1.19,42.43,15.88,160.73,3.44,0.0,12.91,32.25,1.0
2.61,58.8,1.08,0.46,1.04,1.04,151.12,83.36,143.21,,0.96,21.51,22.51,58.1,95.56,2.73,,0.0,23.04,90.23,1.0
11.47,80.27,18.88,0.06,0.69,1.03,335.75,279.3,443.21,148.36,0.86,6.0,7.0,21.04,85.71,17.12,1.07,0.0,15.74,32.88,1.0
6.22,63.18,,0.35,1.31,1.79,217.75,40.83,42.25,20.38,0.9,9.14,10.15,59.31,89.99,16.58,1.14,0.0,18.37,33.06,1.0
-5.45,155.86,-5.4,0.03,0.11,0.35,361.11,32.49,369.62,86.71,1.03,-29.61,-28.61,-5.45,103.49,-3.68,-0.05,0.0,0.0,0.0,1.0
22.26,26.87,5.59,5.08,5.82,5.82,70.13,11.62,15.53,,0.17,0.21,1.21,22.26,17.17,129.64,,0.0,0.0,0.0,1.0
1.86,30.71,2.47,0.12,0.24,0.46,482.82,54.04,448.77,96.44,0.94,15.5,16.5,7.75,93.94,7.31,0.11,0.0,5.75,32.05,1.0
5.64,6.97,10.34,7.7,8.35,8.35,666.98,50.84,79.02,,19.1,23.61,1.24,5.64,19.1,29.54,,0.0,0.0,0.0,1.0
12.6,13.3,15.48,10.66,15.12,15.12,447.29,104.58,23.46,,0.05,0.06,1.06,12.6,5.3,451.15,4.78,0.0,0.0,0.0,1.0
0.23,49.81,0.13,0.03,1.0,1.0,202.94,194.25,199.81,,1.0,220.01,221.01,0.23,99.55,0.23,,0.0,0.0,0.0,1.0
6.01,7.25,6.26,1.3,4.16,5.41,379.01,148.57,30.05,64.64,0.14,0.17,1.21,16.72,13.85,148.5,3.3,5.83,7.99,24.9,1.0
18.82,20.0,11.74,17.07,17.09,17.09,227.01,0.24,13.07,,5.85,6.22,1.06,18.82,5.85,321.64,,0.03,0.0,0.0,1.0
12.03,30.07,4.11,0.06,0.72,0.95,124.28,37.55,45.76,13.24,0.6,1.49,2.5,128.44,59.6,40.92,0.8,9.44,26.63,53.67,1.0
9.04,23.13,2.95,0.16,1.56,1.67,118.87,87.72,62.75,7.0,0.61,1.56,2.56,27.01,60.91,24.09,4.38,0.0,4.41,36.01,1.0
13.62,33.63,2.46,0.4,0.4,0.4,65.79,,38.66,,0.59,1.47,2.47,58.53,59.5,37.52,0.53,0.0,6.47,49.65,1.0
16.21,17.72,9.99,10.2,13.56,14.74,224.42,50.66,15.06,17.68,0.09,0.09,1.09,16.21,8.53,190.1,,0.0,0.0,0.0,1.0
-5.95,156.42,-2.74,0.48,1.49,1.49,167.4,17.95,17.62,,1.04,-27.28,-26.28,72.07,103.8,0.04,1.02,0.0,25.92,71.26,1.0
4.72,27.62,1.7,0.03,0.2,0.54,131.19,12.56,49.42,24.85,0.83,4.85,5.85,8.18,82.91,15.22,0.62,33.67,0.88,12.97,1.0
30.95,38.47,15.79,5.08,6.05,6.05,185.67,29.5,30.33,,0.2,0.24,1.24,76.54,19.53,158.46,,0.0,23.25,50.72,1.0
